Count,Year,Month,Logan Passengers,Avg Hotel Daily Rate,Unemployment Rate,Code
1,2018,7,3999933,277.07,0.038,1825
36,2018,7,3999933,277.07,0.038,1830
12,2018,7,3999933,277.07,0.038,1831
1,2018,7,3999933,277.07,0.038,1832
70,2018,7,3999933,277.07,0.038,1841
116,2018,7,3999933,277.07,0.038,1842
138,2018,7,3999933,277.07,0.038,1843
14,2018,7,3999933,277.07,0.038,1844
14,2018,7,3999933,277.07,0.038,1845
14,2018,7,3999933,277.07,0.038,1846
8,2018,7,3999933,277.07,0.038,1847
54,2018,7,3999933,277.07,0.038,1848
154,2018,7,3999933,277.07,0.038,1849
4,2018,7,3999933,277.07,0.038,1850
2,2018,7,3999933,277.07,0.038,1870
34,2018,7,3999933,277.07,0.038,1874
8,2018,7,3999933,277.07,0.038,2003
12,2018,7,3999933,277.07,0.038,2005
20,2018,7,3999933,277.07,0.038,2006
35,2018,7,3999933,277.07,0.038,2007
1,2018,7,3999933,277.07,0.038,2010
6,2018,7,3999933,277.07,0.038,2101
6,2018,7,3999933,277.07,0.038,2102
8,2018,7,3999933,277.07,0.038,2204
4,2018,7,3999933,277.07,0.038,2401
38,2018,7,3999933,277.07,0.038,2403
50,2018,7,3999933,277.07,0.038,2405
2,2018,7,3999933,277.07,0.038,2407
1,2018,7,3999933,277.07,0.038,2511
18,2018,7,3999933,277.07,0.038,2604
6,2018,7,3999933,277.07,0.038,2608
172,2018,7,3999933,277.07,0.038,2610
2,2018,7,3999933,277.07,0.038,2612
8,2018,7,3999933,277.07,0.038,2613
20,2018,7,3999933,277.07,0.038,2616
4,2018,7,3999933,277.07,0.038,2618
22,2018,7,3999933,277.07,0.038,2619
2,2018,7,3999933,277.07,0.038,2622
4,2018,7,3999933,277.07,0.038,2623
2,2018,7,3999933,277.07,0.038,2628
106,2018,7,3999933,277.07,0.038,2629
12,2018,7,3999933,277.07,0.038,2631
20,2018,7,3999933,277.07,0.038,2632
2,2018,7,3999933,277.07,0.038,2636
56,2018,7,3999933,277.07,0.038,2646
512,2018,7,3999933,277.07,0.038,2647
2,2018,7,3999933,277.07,0.038,2648
18,2018,7,3999933,277.07,0.038,2657
36,2018,7,3999933,277.07,0.038,2660
60,2018,7,3999933,277.07,0.038,2662
2,2018,7,3999933,277.07,0.038,2663
10,2018,7,3999933,277.07,0.038,2670
51,2018,7,3999933,277.07,0.038,2900
72,2018,7,3999933,277.07,0.038,2905
72,2018,7,3999933,277.07,0.038,2906
152,2018,7,3999933,277.07,0.038,2907
7,2018,7,3999933,277.07,0.038,2914
32,2018,7,3999933,277.07,0.038,3001
26,2018,7,3999933,277.07,0.038,3002
1150,2018,7,3999933,277.07,0.038,3006
54,2018,7,3999933,277.07,0.038,3007
20,2018,7,3999933,277.07,0.038,3008
68,2018,7,3999933,277.07,0.038,3018
8,2018,7,3999933,277.07,0.038,3102
42,2018,7,3999933,277.07,0.038,3106
68,2018,7,3999933,277.07,0.038,3108
178,2018,7,3999933,277.07,0.038,3109
16,2018,7,3999933,277.07,0.038,3110
60,2018,7,3999933,277.07,0.038,3111
78,2018,7,3999933,277.07,0.038,3112
668,2018,7,3999933,277.07,0.038,3114
936,2018,7,3999933,277.07,0.038,3115
28,2018,7,3999933,277.07,0.038,3116
42,2018,7,3999933,277.07,0.038,3119
2,2018,7,3999933,277.07,0.038,3122
4,2018,7,3999933,277.07,0.038,3123
368,2018,7,3999933,277.07,0.038,3125
24,2018,7,3999933,277.07,0.038,3130
30,2018,7,3999933,277.07,0.038,3160
10,2018,7,3999933,277.07,0.038,3170
530,2018,7,3999933,277.07,0.038,3201
22,2018,7,3999933,277.07,0.038,3202
24,2018,7,3999933,277.07,0.038,3205
244,2018,7,3999933,277.07,0.038,3207
68,2018,7,3999933,277.07,0.038,3208
814,2018,7,3999933,277.07,0.038,3301
2,2018,7,3999933,277.07,0.038,3303
11,2018,7,3999933,277.07,0.038,3304
28,2018,7,3999933,277.07,0.038,3305
14,2018,7,3999933,277.07,0.038,3402
606,2018,7,3999933,277.07,0.038,3410
170,2018,7,3999933,277.07,0.038,3501
284,2018,7,3999933,277.07,0.038,3502
24,2018,7,3999933,277.07,0.038,3503
24,2018,7,3999933,277.07,0.038,3620
10,2018,7,3999933,277.07,0.038,3625
96,2018,7,3999933,277.07,0.038,3801
172,2018,7,3999933,277.07,0.038,3802
130,2018,7,3999933,277.07,0.038,3803
25,2018,7,3999933,277.07,0.038,3805
24,2018,7,3999933,277.07,0.038,3807
20,2018,7,3999933,277.07,0.038,3810
15,2018,7,3999933,277.07,0.038,3811
42,2018,7,3999933,277.07,0.038,3820
9,2018,7,3999933,277.07,0.038,3821
30,2018,7,3999933,277.07,0.038,3830
403,2018,7,3999933,277.07,0.038,3831
18,2015,8,3324880,264.2,0.044,111
206,2015,8,3324880,264.2,0.044,301
30,2015,8,3324880,264.2,0.044,311
1,2015,8,3324880,264.2,0.044,315
2,2015,8,3324880,264.2,0.044,349
2,2015,8,3324880,264.2,0.044,351
20,2015,8,3324880,264.2,0.044,361
5,2015,8,3324880,264.2,0.044,371
3,2015,8,3324880,264.2,0.044,381
276,2015,8,3324880,264.2,0.044,413
182,2015,8,3324880,264.2,0.044,423
1,2015,8,3324880,264.2,0.044,432
3,2015,8,3324880,264.2,0.044,511
208,2015,8,3324880,264.2,0.044,520
74,2015,8,3324880,264.2,0.044,521
244,2015,8,3324880,264.2,0.044,522
48,2015,8,3324880,264.2,0.044,540
10,2015,8,3324880,264.2,0.044,541
22,2015,8,3324880,264.2,0.044,542
10,2015,8,3324880,264.2,0.044,560
15,2015,8,3324880,264.2,0.044,562
26,2015,8,3324880,264.2,0.044,611
4,2015,8,3324880,264.2,0.044,612
326,2015,8,3324880,264.2,0.044,613
488,2015,8,3324880,264.2,0.044,614
192,2015,8,3324880,264.2,0.044,615
232,2015,8,3324880,264.2,0.044,616
602,2015,8,3324880,264.2,0.044,617
366,2015,8,3324880,264.2,0.044,619
3,2015,8,3324880,264.2,0.044,623
2,2015,8,3324880,264.2,0.044,670
82,2015,8,3324880,264.2,0.044,706
232,2015,8,3324880,264.2,0.044,724
18,2015,8,3324880,264.2,0.044,727
44,2015,8,3324880,264.2,0.044,735
58,2015,8,3324880,264.2,0.044,801
752,2015,8,3324880,264.2,0.044,802
10,2015,8,3324880,264.2,0.044,804
2,2015,8,3324880,264.2,0.044,900
70,2015,8,3324880,264.2,0.044,1001
232,2015,8,3324880,264.2,0.044,1102
112,2015,8,3324880,264.2,0.044,1106
60,2015,8,3324880,264.2,0.044,1107
2,2015,8,3324880,264.2,0.044,1108
7,2015,8,3324880,264.2,0.044,1109
22,2015,8,3324880,264.2,0.044,1201
33,2015,8,3324880,264.2,0.044,1300
16,2015,8,3324880,264.2,0.044,1304
870,2015,8,3324880,264.2,0.044,1402
4,2015,8,3324880,264.2,0.044,1415
58,2015,8,3324880,264.2,0.044,1501
44,2015,8,3324880,264.2,0.044,1503
8,2015,8,3324880,264.2,0.044,1504
10,2015,8,3324880,264.2,0.044,1510
2,2015,8,3324880,264.2,0.044,1601
10,2015,8,3324880,264.2,0.044,1602
1,2015,8,3324880,264.2,0.044,1805
104,2015,8,3324880,264.2,0.044,1810
9,2015,8,3324880,264.2,0.044,1815
7,2015,8,3324880,264.2,0.044,1825
15,2015,8,3324880,264.2,0.044,1830
10,2015,8,3324880,264.2,0.044,1831
9,2015,8,3324880,264.2,0.044,1832
100,2015,8,3324880,264.2,0.044,1841
78,2015,8,3324880,264.2,0.044,1842
136,2015,8,3324880,264.2,0.044,1843
15,2015,8,3324880,264.2,0.044,1844
37,2015,8,3324880,264.2,0.044,1845
22,2015,8,3324880,264.2,0.044,1846
4,2015,8,3324880,264.2,0.044,1848
122,2015,8,3324880,264.2,0.044,1849
16,2015,8,3324880,264.2,0.044,1870
74,2015,8,3324880,264.2,0.044,1874
16,2015,8,3324880,264.2,0.044,2003
8,2015,8,3324880,264.2,0.044,2004
10,2015,8,3324880,264.2,0.044,2005
20,2015,8,3324880,264.2,0.044,2006
36,2015,8,3324880,264.2,0.044,2007
36,2015,8,3324880,264.2,0.044,2101
6,2015,8,3324880,264.2,0.044,2102
6,2015,8,3324880,264.2,0.044,2204
10,2015,8,3324880,264.2,0.044,2401
44,2015,8,3324880,264.2,0.044,2403
82,2015,8,3324880,264.2,0.044,2405
28,2015,8,3324880,264.2,0.044,2407
2,2015,8,3324880,264.2,0.044,2511
22,2015,8,3324880,264.2,0.044,2604
3,2015,8,3324880,264.2,0.044,2608
140,2015,8,3324880,264.2,0.044,2610
2,2015,8,3324880,264.2,0.044,2611
2,2015,8,3324880,264.2,0.044,2612
10,2015,8,3324880,264.2,0.044,2613
20,2015,8,3324880,264.2,0.044,2616
2,2015,8,3324880,264.2,0.044,2618
6,2015,8,3324880,264.2,0.044,2619
8,2015,8,3324880,264.2,0.044,2622
2,2015,8,3324880,264.2,0.044,2623
2,2015,8,3324880,264.2,0.044,2628
55,2015,8,3324880,264.2,0.044,2629
24,2015,8,3324880,264.2,0.044,2632
4,2015,8,3324880,264.2,0.044,2642
54,2015,8,3324880,264.2,0.044,2646
456,2015,8,3324880,264.2,0.044,2647
6,2015,8,3324880,264.2,0.044,2648
22,2015,8,3324880,264.2,0.044,2657
52,2015,8,3324880,264.2,0.044,2660
66,2015,8,3324880,264.2,0.044,2662
2,2015,8,3324880,264.2,0.044,2664
14,2015,8,3324880,264.2,0.044,2670
151,2015,8,3324880,264.2,0.044,2900
152,2015,8,3324880,264.2,0.044,2905
68,2015,8,3324880,264.2,0.044,2906
154,2015,8,3324880,264.2,0.044,2907
17,2015,8,3324880,264.2,0.044,2914
36,2015,8,3324880,264.2,0.044,3001
28,2015,8,3324880,264.2,0.044,3002
624,2015,8,3324880,264.2,0.044,3006
42,2015,8,3324880,264.2,0.044,3007
24,2015,8,3324880,264.2,0.044,3008
70,2015,8,3324880,264.2,0.044,3018
4,2015,8,3324880,264.2,0.044,3029
7,2015,8,3324880,264.2,0.044,3102
88,2015,8,3324880,264.2,0.044,3106
48,2015,8,3324880,264.2,0.044,3108
250,2015,8,3324880,264.2,0.044,3109
12,2015,8,3324880,264.2,0.044,3110
70,2015,8,3324880,264.2,0.044,3111
58,2015,8,3324880,264.2,0.044,3112
362,2015,8,3324880,264.2,0.044,3114
708,2015,8,3324880,264.2,0.044,3115
2,2015,8,3324880,264.2,0.044,3116
70,2015,8,3324880,264.2,0.044,3119
2,2015,8,3324880,264.2,0.044,3122
422,2015,8,3324880,264.2,0.044,3125
48,2015,8,3324880,264.2,0.044,3130
42,2015,8,3324880,264.2,0.044,3160
28,2015,8,3324880,264.2,0.044,3170
476,2015,8,3324880,264.2,0.044,3201
10,2015,8,3324880,264.2,0.044,3202
32,2015,8,3324880,264.2,0.044,3205
236,2015,8,3324880,264.2,0.044,3207
40,2015,8,3324880,264.2,0.044,3208
446,2015,8,3324880,264.2,0.044,3301
2,2015,8,3324880,264.2,0.044,3303
10,2015,8,3324880,264.2,0.044,3304
22,2015,8,3324880,264.2,0.044,3305
30,2015,8,3324880,264.2,0.044,3402
488,2015,8,3324880,264.2,0.044,3410
158,2015,8,3324880,264.2,0.044,3501
202,2015,8,3324880,264.2,0.044,3502
30,2015,8,3324880,264.2,0.044,3503
8,2015,8,3324880,264.2,0.044,3620
16,2015,8,3324880,264.2,0.044,3625
38,2015,8,3324880,264.2,0.044,3801
160,2015,8,3324880,264.2,0.044,3802
129,2015,8,3324880,264.2,0.044,3803
19,2015,8,3324880,264.2,0.044,3805
10,2015,8,3324880,264.2,0.044,3807
26,2015,8,3324880,264.2,0.044,3810
15,2015,8,3324880,264.2,0.044,3811
38,2015,8,3324880,264.2,0.044,3820
12,2015,8,3324880,264.2,0.044,3821
29,2015,8,3324880,264.2,0.044,3830
434,2015,8,3324880,264.2,0.044,3831
14,2016,8,3555757,265.6,0.033,111
158,2016,8,3555757,265.6,0.033,301
22,2016,8,3555757,265.6,0.033,311
8,2016,8,3555757,265.6,0.033,351
22,2016,8,3555757,265.6,0.033,361
3,2016,8,3555757,265.6,0.033,381
272,2016,8,3555757,265.6,0.033,413
178,2016,8,3555757,265.6,0.033,423
122,2016,8,3555757,265.6,0.033,520
38,2016,8,3555757,265.6,0.033,521
160,2016,8,3555757,265.6,0.033,522
34,2016,8,3555757,265.6,0.033,540
6,2016,8,3555757,265.6,0.033,541
10,2016,8,3555757,265.6,0.033,542
7,2016,8,3555757,265.6,0.033,560
1,2016,8,3555757,265.6,0.033,561
8,2016,8,3555757,265.6,0.033,562
16,2016,8,3555757,265.6,0.033,611
10,2016,8,3555757,265.6,0.033,612
410,2016,8,3555757,265.6,0.033,613
570,2016,8,3555757,265.6,0.033,614
68,2016,8,3555757,265.6,0.033,615
210,2016,8,3555757,265.6,0.033,616
426,2016,8,3555757,265.6,0.033,617
342,2016,8,3555757,265.6,0.033,619
3,2016,8,3555757,265.6,0.033,634
5,2016,8,3555757,265.6,0.033,670
64,2016,8,3555757,265.6,0.033,706
212,2016,8,3555757,265.6,0.033,724
36,2016,8,3555757,265.6,0.033,727
42,2016,8,3555757,265.6,0.033,735
22,2016,8,3555757,265.6,0.033,801
802,2016,8,3555757,265.6,0.033,802
4,2016,8,3555757,265.6,0.033,804
6,2016,8,3555757,265.6,0.033,900
90,2016,8,3555757,265.6,0.033,1001
268,2016,8,3555757,265.6,0.033,1102
85,2016,8,3555757,265.6,0.033,1106
66,2016,8,3555757,265.6,0.033,1107
10,2016,8,3555757,265.6,0.033,1109
12,2016,8,3555757,265.6,0.033,1201
39,2016,8,3555757,265.6,0.033,1300
28,2016,8,3555757,265.6,0.033,1304
1002,2016,8,3555757,265.6,0.033,1402
12,2016,8,3555757,265.6,0.033,1415
54,2016,8,3555757,265.6,0.033,1501
2,2016,8,3555757,265.6,0.033,1502
28,2016,8,3555757,265.6,0.033,1503
7,2016,8,3555757,265.6,0.033,1504
9,2016,8,3555757,265.6,0.033,1510
4,2016,8,3555757,265.6,0.033,1601
6,2016,8,3555757,265.6,0.033,1602
2,2016,8,3555757,265.6,0.033,1603
1,2016,8,3555757,265.6,0.033,1620
5,2016,8,3555757,265.6,0.033,1805
7,2016,8,3555757,265.6,0.033,1806
39,2016,8,3555757,265.6,0.033,1810
4,2016,8,3555757,265.6,0.033,1815
1,2016,8,3555757,265.6,0.033,1825
33,2016,8,3555757,265.6,0.033,1830
7,2016,8,3555757,265.6,0.033,1831
6,2016,8,3555757,265.6,0.033,1832
62,2016,8,3555757,265.6,0.033,1841
78,2016,8,3555757,265.6,0.033,1842
68,2016,8,3555757,265.6,0.033,1843
15,2016,8,3555757,265.6,0.033,1844
27,2016,8,3555757,265.6,0.033,1845
19,2016,8,3555757,265.6,0.033,1846
12,2016,8,3555757,265.6,0.033,1847
56,2016,8,3555757,265.6,0.033,1848
126,2016,8,3555757,265.6,0.033,1849
5,2016,8,3555757,265.6,0.033,1850
2,2016,8,3555757,265.6,0.033,1870
72,2016,8,3555757,265.6,0.033,1874
8,2016,8,3555757,265.6,0.033,2003
12,2016,8,3555757,265.6,0.033,2005
26,2016,8,3555757,265.6,0.033,2006
51,2016,8,3555757,265.6,0.033,2007
4,2016,8,3555757,265.6,0.033,2010
12,2016,8,3555757,265.6,0.033,2101
2,2016,8,3555757,265.6,0.033,2102
12,2016,8,3555757,265.6,0.033,2204
20,2016,8,3555757,265.6,0.033,2401
40,2016,8,3555757,265.6,0.033,2403
64,2016,8,3555757,265.6,0.033,2405
6,2016,8,3555757,265.6,0.033,2407
1,2016,8,3555757,265.6,0.033,2511
10,2016,8,3555757,265.6,0.033,2604
2,2016,8,3555757,265.6,0.033,2605
9,2016,8,3555757,265.6,0.033,2608
208,2016,8,3555757,265.6,0.033,2610
2,2016,8,3555757,265.6,0.033,2612
4,2016,8,3555757,265.6,0.033,2613
18,2016,8,3555757,265.6,0.033,2616
16,2016,8,3555757,265.6,0.033,2619
2,2016,8,3555757,265.6,0.033,2622
2,2016,8,3555757,265.6,0.033,2623
132,2016,8,3555757,265.6,0.033,2629
22,2016,8,3555757,265.6,0.033,2632
4,2016,8,3555757,265.6,0.033,2642
36,2016,8,3555757,265.6,0.033,2646
516,2016,8,3555757,265.6,0.033,2647
2,2016,8,3555757,265.6,0.033,2648
38,2016,8,3555757,265.6,0.033,2657
30,2016,8,3555757,265.6,0.033,2660
48,2016,8,3555757,265.6,0.033,2662
6,2016,8,3555757,265.6,0.033,2663
2,2016,8,3555757,265.6,0.033,2670
61,2016,8,3555757,265.6,0.033,2900
104,2016,8,3555757,265.6,0.033,2905
50,2016,8,3555757,265.6,0.033,2906
124,2016,8,3555757,265.6,0.033,2907
17,2016,8,3555757,265.6,0.033,2914
34,2016,8,3555757,265.6,0.033,3001
18,2016,8,3555757,265.6,0.033,3002
12,2016,8,3555757,265.6,0.033,3004
878,2016,8,3555757,265.6,0.033,3006
76,2016,8,3555757,265.6,0.033,3007
4,2016,8,3555757,265.6,0.033,3008
6,2016,8,3555757,265.6,0.033,3016
80,2016,8,3555757,265.6,0.033,3018
9,2016,8,3555757,265.6,0.033,3102
44,2016,8,3555757,265.6,0.033,3106
60,2016,8,3555757,265.6,0.033,3108
60,2016,8,3555757,265.6,0.033,3109
10,2016,8,3555757,265.6,0.033,3110
98,2016,8,3555757,265.6,0.033,3111
52,2016,8,3555757,265.6,0.033,3112
610,2016,8,3555757,265.6,0.033,3114
1162,2016,8,3555757,265.6,0.033,3115
16,2016,8,3555757,265.6,0.033,3116
34,2016,8,3555757,265.6,0.033,3119
670,2016,8,3555757,265.6,0.033,3125
34,2016,8,3555757,265.6,0.033,3130
30,2016,8,3555757,265.6,0.033,3160
16,2016,8,3555757,265.6,0.033,3170
484,2016,8,3555757,265.6,0.033,3201
12,2016,8,3555757,265.6,0.033,3202
24,2016,8,3555757,265.6,0.033,3205
188,2016,8,3555757,265.6,0.033,3207
66,2016,8,3555757,265.6,0.033,3208
804,2016,8,3555757,265.6,0.033,3301
4,2016,8,3555757,265.6,0.033,3303
14,2016,8,3555757,265.6,0.033,3304
8,2016,8,3555757,265.6,0.033,3305
12,2016,8,3555757,265.6,0.033,3402
702,2016,8,3555757,265.6,0.033,3410
216,2016,8,3555757,265.6,0.033,3501
208,2016,8,3555757,265.6,0.033,3502
20,2016,8,3555757,265.6,0.033,3503
12,2016,8,3555757,265.6,0.033,3620
6,2016,8,3555757,265.6,0.033,3625
113,2016,8,3555757,265.6,0.033,3801
177,2016,8,3555757,265.6,0.033,3802
127,2016,8,3555757,265.6,0.033,3803
15,2016,8,3555757,265.6,0.033,3805
21,2016,8,3555757,265.6,0.033,3807
47,2016,8,3555757,265.6,0.033,3810
11,2016,8,3555757,265.6,0.033,3811
58,2016,8,3555757,265.6,0.033,3820
9,2016,8,3555757,265.6,0.033,3821
32,2016,8,3555757,265.6,0.033,3830
425,2016,8,3555757,265.6,0.033,3831
18,2017,8,3757903,268.55,0.036,111
176,2017,8,3757903,268.55,0.036,301
16,2017,8,3757903,268.55,0.036,311
14,2017,8,3757903,268.55,0.036,351
30,2017,8,3757903,268.55,0.036,361
4,2017,8,3757903,268.55,0.036,381
320,2017,8,3757903,268.55,0.036,413
162,2017,8,3757903,268.55,0.036,423
112,2017,8,3757903,268.55,0.036,520
46,2017,8,3757903,268.55,0.036,521
82,2017,8,3757903,268.55,0.036,522
80,2017,8,3757903,268.55,0.036,540
8,2017,8,3757903,268.55,0.036,541
16,2017,8,3757903,268.55,0.036,542
14,2017,8,3757903,268.55,0.036,560
2,2017,8,3757903,268.55,0.036,562
32,2017,8,3757903,268.55,0.036,611
6,2017,8,3757903,268.55,0.036,612
414,2017,8,3757903,268.55,0.036,613
544,2017,8,3757903,268.55,0.036,614
98,2017,8,3757903,268.55,0.036,615
182,2017,8,3757903,268.55,0.036,616
554,2017,8,3757903,268.55,0.036,617
378,2017,8,3757903,268.55,0.036,619
3,2017,8,3757903,268.55,0.036,670
104,2017,8,3757903,268.55,0.036,706
182,2017,8,3757903,268.55,0.036,724
14,2017,8,3757903,268.55,0.036,727
74,2017,8,3757903,268.55,0.036,735
44,2017,8,3757903,268.55,0.036,801
846,2017,8,3757903,268.55,0.036,802
6,2017,8,3757903,268.55,0.036,804
12,2017,8,3757903,268.55,0.036,900
90,2017,8,3757903,268.55,0.036,1001
220,2017,8,3757903,268.55,0.036,1102
67,2017,8,3757903,268.55,0.036,1106
64,2017,8,3757903,268.55,0.036,1107
15,2017,8,3757903,268.55,0.036,1109
24,2017,8,3757903,268.55,0.036,1201
33,2017,8,3757903,268.55,0.036,1300
36,2017,8,3757903,268.55,0.036,1304
904,2017,8,3757903,268.55,0.036,1402
18,2017,8,3757903,268.55,0.036,1415
46,2017,8,3757903,268.55,0.036,1501
26,2017,8,3757903,268.55,0.036,1503
2,2017,8,3757903,268.55,0.036,1504
7,2017,8,3757903,268.55,0.036,1510
2,2017,8,3757903,268.55,0.036,1601
16,2017,8,3757903,268.55,0.036,1602
1,2017,8,3757903,268.55,0.036,1610
6,2017,8,3757903,268.55,0.036,1805
7,2017,8,3757903,268.55,0.036,1806
49,2017,8,3757903,268.55,0.036,1810
1,2017,8,3757903,268.55,0.036,1815
4,2017,8,3757903,268.55,0.036,1825
45,2017,8,3757903,268.55,0.036,1830
10,2017,8,3757903,268.55,0.036,1831
8,2017,8,3757903,268.55,0.036,1832
52,2017,8,3757903,268.55,0.036,1841
76,2017,8,3757903,268.55,0.036,1842
104,2017,8,3757903,268.55,0.036,1843
16,2017,8,3757903,268.55,0.036,1844
15,2017,8,3757903,268.55,0.036,1845
20,2017,8,3757903,268.55,0.036,1846
22,2017,8,3757903,268.55,0.036,1847
46,2017,8,3757903,268.55,0.036,1848
156,2017,8,3757903,268.55,0.036,1849
6,2017,8,3757903,268.55,0.036,1850
6,2017,8,3757903,268.55,0.036,1870
30,2017,8,3757903,268.55,0.036,1874
1,2017,8,3757903,268.55,0.036,1901
10,2017,8,3757903,268.55,0.036,2003
6,2017,8,3757903,268.55,0.036,2004
4,2017,8,3757903,268.55,0.036,2005
10,2017,8,3757903,268.55,0.036,2006
43,2017,8,3757903,268.55,0.036,2007
22,2017,8,3757903,268.55,0.036,2101
6,2017,8,3757903,268.55,0.036,2102
16,2017,8,3757903,268.55,0.036,2204
20,2017,8,3757903,268.55,0.036,2401
54,2017,8,3757903,268.55,0.036,2403
92,2017,8,3757903,268.55,0.036,2405
2,2017,8,3757903,268.55,0.036,2407
6,2017,8,3757903,268.55,0.036,2604
2,2017,8,3757903,268.55,0.036,2605
6,2017,8,3757903,268.55,0.036,2608
192,2017,8,3757903,268.55,0.036,2610
2,2017,8,3757903,268.55,0.036,2611
4,2017,8,3757903,268.55,0.036,2612
8,2017,8,3757903,268.55,0.036,2613
6,2017,8,3757903,268.55,0.036,2616
2,2017,8,3757903,268.55,0.036,2617
16,2017,8,3757903,268.55,0.036,2619
4,2017,8,3757903,268.55,0.036,2623
131,2017,8,3757903,268.55,0.036,2629
2,2017,8,3757903,268.55,0.036,2631
28,2017,8,3757903,268.55,0.036,2632
2,2017,8,3757903,268.55,0.036,2636
2,2017,8,3757903,268.55,0.036,2642
70,2017,8,3757903,268.55,0.036,2646
516,2017,8,3757903,268.55,0.036,2647
16,2017,8,3757903,268.55,0.036,2657
36,2017,8,3757903,268.55,0.036,2660
54,2017,8,3757903,268.55,0.036,2662
2,2017,8,3757903,268.55,0.036,2670
69,2017,8,3757903,268.55,0.036,2900
94,2017,8,3757903,268.55,0.036,2905
56,2017,8,3757903,268.55,0.036,2906
140,2017,8,3757903,268.55,0.036,2907
12,2017,8,3757903,268.55,0.036,2914
26,2017,8,3757903,268.55,0.036,3001
18,2017,8,3757903,268.55,0.036,3002
4,2017,8,3757903,268.55,0.036,3004
1038,2017,8,3757903,268.55,0.036,3006
80,2017,8,3757903,268.55,0.036,3007
20,2017,8,3757903,268.55,0.036,3008
72,2017,8,3757903,268.55,0.036,3018
6,2017,8,3757903,268.55,0.036,3102
44,2017,8,3757903,268.55,0.036,3106
74,2017,8,3757903,268.55,0.036,3108
50,2017,8,3757903,268.55,0.036,3109
8,2017,8,3757903,268.55,0.036,3110
78,2017,8,3757903,268.55,0.036,3111
56,2017,8,3757903,268.55,0.036,3112
672,2017,8,3757903,268.55,0.036,3114
1176,2017,8,3757903,268.55,0.036,3115
22,2017,8,3757903,268.55,0.036,3116
58,2017,8,3757903,268.55,0.036,3119
8,2017,8,3757903,268.55,0.036,3122
586,2017,8,3757903,268.55,0.036,3125
48,2017,8,3757903,268.55,0.036,3130
32,2017,8,3757903,268.55,0.036,3160
12,2017,8,3757903,268.55,0.036,3170
586,2017,8,3757903,268.55,0.036,3201
12,2017,8,3757903,268.55,0.036,3202
36,2017,8,3757903,268.55,0.036,3205
252,2017,8,3757903,268.55,0.036,3207
30,2017,8,3757903,268.55,0.036,3208
842,2017,8,3757903,268.55,0.036,3301
6,2017,8,3757903,268.55,0.036,3304
8,2017,8,3757903,268.55,0.036,3305
28,2017,8,3757903,268.55,0.036,3402
2,2017,8,3757903,268.55,0.036,3403
750,2017,8,3757903,268.55,0.036,3410
188,2017,8,3757903,268.55,0.036,3501
212,2017,8,3757903,268.55,0.036,3502
26,2017,8,3757903,268.55,0.036,3503
8,2017,8,3757903,268.55,0.036,3620
18,2017,8,3757903,268.55,0.036,3625
111,2017,8,3757903,268.55,0.036,3801
178,2017,8,3757903,268.55,0.036,3802
137,2017,8,3757903,268.55,0.036,3803
20,2017,8,3757903,268.55,0.036,3805
15,2017,8,3757903,268.55,0.036,3807
32,2017,8,3757903,268.55,0.036,3810
13,2017,8,3757903,268.55,0.036,3811
32,2017,8,3757903,268.55,0.036,3820
7,2017,8,3757903,268.55,0.036,3821
42,2017,8,3757903,268.55,0.036,3830
449,2017,8,3757903,268.55,0.036,3831
12,2018,8,4044126,279.13,0.034,111
126,2018,8,4044126,279.13,0.034,301
26,2018,8,4044126,279.13,0.034,311
18,2018,8,4044126,279.13,0.034,361
2,2018,8,4044126,279.13,0.034,371
3,2018,8,4044126,279.13,0.034,381
260,2018,8,4044126,279.13,0.034,413
144,2018,8,4044126,279.13,0.034,423
70,2018,8,4044126,279.13,0.034,520
40,2018,8,4044126,279.13,0.034,521
116,2018,8,4044126,279.13,0.034,522
28,2018,8,4044126,279.13,0.034,540
2,2018,8,4044126,279.13,0.034,541
22,2018,8,4044126,279.13,0.034,542
3,2018,8,4044126,279.13,0.034,560
2,2018,8,4044126,279.13,0.034,561
1,2018,8,4044126,279.13,0.034,562
24,2018,8,4044126,279.13,0.034,611
8,2018,8,4044126,279.13,0.034,612
518,2018,8,4044126,279.13,0.034,613
562,2018,8,4044126,279.13,0.034,614
124,2018,8,4044126,279.13,0.034,615
224,2018,8,4044126,279.13,0.034,616
406,2018,8,4044126,279.13,0.034,617
368,2018,8,4044126,279.13,0.034,619
3,2018,8,4044126,279.13,0.034,670
94,2018,8,4044126,279.13,0.034,706
136,2018,8,4044126,279.13,0.034,724
20,2018,8,4044126,279.13,0.034,727
66,2018,8,4044126,279.13,0.034,735
56,2018,8,4044126,279.13,0.034,801
792,2018,8,4044126,279.13,0.034,802
4,2018,8,4044126,279.13,0.034,804
54,2018,8,4044126,279.13,0.034,1001
356,2018,8,4044126,279.13,0.034,1102
74,2018,8,4044126,279.13,0.034,1106
42,2018,8,4044126,279.13,0.034,1107
9,2018,8,4044126,279.13,0.034,1109
22,2018,8,4044126,279.13,0.034,1201
35,2018,8,4044126,279.13,0.034,1300
18,2018,8,4044126,279.13,0.034,1304
804,2018,8,4044126,279.13,0.034,1402
8,2018,8,4044126,279.13,0.034,1415
60,2018,8,4044126,279.13,0.034,1501
20,2018,8,4044126,279.13,0.034,1503
4,2018,8,4044126,279.13,0.034,1504
